PT_CODE,UMLS_CUI,TERM,TTY
10050770,C0919785,"Transferrin saturation decreased",LLT
10050770,C0919785,"Transferrin saturation decreased",PT
10050771,C0919786,"Transferrin saturation increased",LLT
10050771,C0919786,"Transferrin saturation increased",PT
10050772,C0919787,"Specific gravity urine decreased",LLT
10050772,C0919787,"Specific gravity urine decreased",PT
10050775,C0919790,"Urine iron increased",LLT
10050775,C0919790,"Urine iron increased",PT
10050778,C0919792,"Walking aid user",LLT
10050778,C0919792,"Walking aid user",PT
10050818,C0919794,"Itching scar",LLT
10050818,C0919794,"Itching scar",PT
10050821,C0919796,"Groin infection",LLT
10050821,C0919796,"Groin infection",PT
10050829,C0919799,"Heparin-induced thrombocytopenia test",LLT
10050829,C0919799,"Heparin-induced thrombocytopenia test",PT
10050831,C0919800,"Pancreas lipomatosis",LLT
10050833,C0919801,"Vanillyl mandelic acid urine",LLT
10050833,C0919801,"Vanillyl mandelic acid urine",PT
10050842,C0919804,"Liver carcinoma ruptured",LLT
10050842,C0919804,"Liver carcinoma ruptured",PT
10050849,C0919805,"Orthodontic appliance user",LLT
10050849,C0919805,"Orthodontic appliance user",PT
10050850,C0919806,"Joint prosthesis user",LLT
10050850,C0919806,"Joint prosthesis user",PT
10050852,C0919808,"Hearing aid user",LLT
10050852,C0919808,"Hearing aid user",PT
10050854,C0919809,"Breast prosthesis user",LLT
10050854,C0919809,"Breast prosthesis user",PT
10050862,C0919814,"Hand prosthesis user",LLT
10050862,C0919814,"Hand prosthesis user",PT
10050863,C0919815,"Foot prosthesis user",LLT
10050863,C0919815,"Foot prosthesis user",PT
10050864,C0919816,"Penile prosthesis user",LLT
10050864,C0919816,"Penile prosthesis user",PT
10050866,C0919817,"Cosmetic body piercing",LLT
10050894,C0919818,"Anti-neutrophil cytoplasmic antibody positive vasculitis",LLT
10050894,C0919818,"Anti-neutrophil cytoplasmic antibody positive vasculitis",PT
10050895,C0919819,"Drug screen negative",LLT
10050895,C0919819,"Drug screen negative",PT
10050900,C0919820,"Increased ventricular preload",LLT
10050900,C0919820,"Increased ventricular preload",PT
10050901,C0919821,"Increased ventricular afterload",LLT
10050901,C0919821,"Increased ventricular afterload",PT
10050902,C0919822,"Postoperative thrombosis",LLT
10050902,C0919822,"Postoperative thrombosis",PT
10050904,C0919823,"Cytolytic hepatitis",LLT
10050905,C0919824,"Decreased ventricular preload",LLT
10050905,C0919824,"Decreased ventricular preload",PT
10050906,C0919825,"Decreased ventricular afterload",LLT
10050906,C0919825,"Decreased ventricular afterload",PT
10050908,C0919826,"Uvular spasm",LLT
10050908,C0919826,"Uvular spasm",PT
10062011,C0919828,"Immune agglutinins",LLT
10062011,C0919828,"Immune agglutinins",PT
10062046,C0919830,"Lymphocyte morphology",LLT
10062046,C0919830,"Lymphocyte morphology",PT
10050928,C0919832,"Porphyria screen",LLT
10050928,C0919832,"Porphyria screen",PT
10054888,C0919834,"Transaminases",LLT
10054888,C0919834,"Transaminases",PT
10050933,C0919835,"Transtubular potassium gradient",LLT
10050933,C0919835,"Transtubular potassium gradient",PT
10050937,C0919839,"Antidepressant drug clearance increased",LLT
10050937,C0919839,"Antidepressant drug clearance increased",PT
10050939,C0919840,"Osteocalcin increased",LLT
10050939,C0919840,"Osteocalcin increased",PT
10050940,C0919841,"Osteocalcin decreased",LLT
10050940,C0919841,"Osteocalcin decreased",PT
10061375,C0919842,"Syphilis test",LLT
10050957,C0919844,"Urine protein, quantitative",LLT
10050961,C0919845,"Myeloblast count decreased",LLT
10050961,C0919845,"Myeloblast count decreased",PT
10050970,C0919847,"Urine nitrogen",LLT
10050970,C0919847,"Urine nitrogen",PT
10050971,C0919848,"Vitamin E increased",LLT
10050971,C0919848,"Vitamin E increased",PT
10062013,C0919850,"Immunosuppressant drug level",LLT
10062013,C0919850,"Immunosuppressant drug level",PT
10050991,C0919852,"Adenovirus test",LLT
10050991,C0919852,"Adenovirus test",PT
10050982,C0919853,"Complement factor C4 increased",LLT
10050982,C0919853,"Complement factor C4 increased",PT
10050984,C0919854,"Metamyelocyte count decreased",LLT
10050984,C0919854,"Metamyelocyte count decreased",PT
10050986,C0919855,"Myelocyte count decreased",LLT
10050986,C0919855,"Myelocyte count decreased",PT
10050987,C0919856,"Promyelocyte count decreased",LLT
10050987,C0919856,"Promyelocyte count decreased",PT
10050998,C0919857,"ECG signs of ventricular hypertrophy",LLT
10050998,C0919857,"ECG signs of ventricular hypertrophy",PT
10050999,C0919858,"Blood creatine phosphokinase BB increased",LLT
10050999,C0919858,"Blood creatine phosphokinase BB increased",PT
10051016,C0919860,"Sinusitis aspergillus",LLT
10051016,C0919860,"Sinusitis aspergillus",PT
10051039,C0919863,"Glycopeptide antibiotic resistant enterococcal infection",LLT
10051045,C0919866,"Eye naevus",LLT
10051045,C0919866,"Eye naevus",PT
10051047,C0919867,"Dental cleaning",LLT
10051047,C0919867,"Dental cleaning",PT
10051050,C0919869,"Congenital eye naevus",LLT
10051050,C0919869,"Congenital eye naevus",PT
10051070,C0919871,"Idiopathic lenticular mucocutaneous pigmentation",LLT
10051070,C0919871,"Idiopathic lenticular mucocutaneous pigmentation",PT
10051075,C0919872,"Drug exposure via breast milk",LLT
10051076,C0919873,"Prescribed overdose",LLT
10051076,C0919873,"Prescribed overdose",PT
10051077,C0919874,"Post procedural haemorrhage",LLT
10051077,C0919874,"Post procedural haemorrhage",PT
10051082,C0919875,"Therapy non-responder",LLT
10051082,C0919875,"Therapy non-responder",PT
10051083,C0919876,"Therapy responder",LLT
10051083,C0919876,"Therapy responder",PT
10051086,C0919877,"Intraneural cyst",LLT
10051086,C0919877,"Intraneural cyst",PT
10051095,C0919879,"Intestinal fistula infection",LLT
10051095,C0919879,"Intestinal fistula infection",PT
10051098,C0919881,"Angiotensin converting enzyme inhibitor foetopathy",LLT
10051098,C0919881,"Angiotensin converting enzyme inhibitor foetopathy",PT
10051100,C0919882,"Incision site haemorrhage",LLT
10051100,C0919882,"Incision site haemorrhage",PT
10051101,C0919883,"Puncture site haemorrhage",LLT
10051101,C0919883,"Puncture site haemorrhage",PT
10051113,C0919884,"Arterial restenosis",LLT
10051113,C0919884,"Arterial restenosis",PT
10051115,C0919886,"Antithrombin III increased",LLT
10051115,C0919886,"Antithrombin III increased",PT
10051118,C0919887,"Drug ineffective for unapproved indication",LLT
10051118,C0919887,"Drug ineffective for unapproved indication",PT
10051120,C0919888,"Protein S decreased",LLT
10051120,C0919888,"Protein S decreased",PT
10051122,C0919889,"Acquired dysfibrinogenaemia",LLT
10051122,C0919889,"Acquired dysfibrinogenaemia",PT
10051124,C0919890,"Hyperfibrinogenaemia",PT
10051124,C0919890,"Hyperfibrinogenaemia",LLT
10051128,C0919892,"Blood pressure inadequately controlled",LLT
10051128,C0919892,"Blood pressure inadequately controlled",PT
10051132,C0919893,"Meconium abnormal",LLT
10051132,C0919893,"Meconium abnormal",PT
10061305,C0919894,"Nasal mucosal disorder",LLT
10061305,C0919894,"Nasal mucosal disorder",PT
10051136,C0919895,"Foetal heart rate decreased",LLT
10051136,C0919895,"Foetal heart rate decreased",PT
10051141,C0919896,"Myeloblastoma",LLT
10051141,C0919896,"Myeloblastoma",PT
10062854,C0919898,"Renal hydrocele",LLT
10062854,C0919898,"Renal hydrocele",PT
10051156,C0919899,"Ascites infection",LLT
10051159,C0919902,"Electrocardiogram T wave amplitude increased",LLT
10051159,C0919902,"Electrocardiogram T wave amplitude increased",PT
10051166,C0919906,"Parotid gland haemorrhage",LLT
10051166,C0919906,"Parotid gland haemorrhage",PT
10061351,C0919907,"Pleural infection",LLT
10061351,C0919907,"Pleural infection",PT
10051171,C0919909,"Tonic clonic movements",LLT
10051171,C0919909,"Tonic clonic movements",PT
10051176,C0919910,"Premature recovery from anaesthesia",LLT
10051176,C0919910,"Premature recovery from anaesthesia",PT
10051181,C0919913,"Nasal odour",LLT
10051181,C0919913,"Nasal odour",PT
10051182,C0919914,"Postoperative abscess",LLT
10051182,C0919914,"Postoperative abscess",PT
10051183,C0919915,"5-hydroxyindolacetic acid in urine increased",LLT
10051183,C0919915,"5-hydroxyindolacetic acid in urine increased",PT
10051187,C0919918,"Transurethral resection syndrome",PT
10051187,C0919918,"Transurethral resection syndrome",LLT
10051197,C0919920,"Oxygen saturation immeasurable",LLT
10051197,C0919920,"Oxygen saturation immeasurable",PT
10051198,C0919921,"Double vessel bypass graft",LLT
10051208,C0919923,"Nasal mucosa atrophy",LLT
10051208,C0919923,"Nasal mucosa atrophy",PT
10061924,C0919924,"Pulmonary toxicity",LLT
10061924,C0919924,"Pulmonary toxicity",PT
10051212,C0919925,"Speech rehabilitation",LLT
10051212,C0919925,"Speech rehabilitation",PT
10051233,C0919930,"Hypophonesis",LLT
10051233,C0919930,"Hypophonesis",PT
10051234,C0919931,"Urine calcium decreased",LLT
10051234,C0919931,"Urine calcium decreased",PT
10051243,C0919933,"Elschnig's bodies",LLT
10051243,C0919933,"Elschnig's bodies",PT
10051254,C0919934,"Abdominal wall infection",LLT
10051254,C0919934,"Abdominal wall infection",PT
10051255,C0919935,"Adrenal gland abscess",LLT
10051255,C0919935,"Adrenal gland abscess",PT
10051259,C0919936,"Therapy naive",LLT
10051259,C0919936,"Therapy naive",PT
10051268,C0919938,"Anastomotic stenosis",LLT
10051268,C0919938,"Anastomotic stenosis",PT
10051269,C0919939,"Graft thrombosis",LLT
10051269,C0919939,"Graft thrombosis",PT
10049948,C0919947,"Thoracic vertebral fracture",LLT
10049948,C0919947,"Thoracic vertebral fracture",PT
10050013,C0919974,"Abulia",PT
10050013,C0919974,"Abulia",LLT
10050018,C0919976,"Renal cancer metastatic",LLT
10050018,C0919976,"Renal cancer metastatic",PT
10050019,C0919977,"Cervical bulla",LLT
10050019,C0919977,"Cervical bulla",PT
10050040,C0919980,"VIIth nerve paralysis",LLT
10053998,C0919986,"Infusion site oedema",LLT
10053998,C0919986,"Infusion site oedema",PT
10058306,C0919988,"Metastatic bronchial carcinoma",LLT
10058306,C0919988,"Metastatic bronchial carcinoma",PT
10076001,C0919991,"Application site coldness",LLT
10076001,C0919991,"Application site coldness",PT
10050098,C0919991,"Application site cold feeling",LLT
10050203,C0920016,"Adnexa uteri cyst",LLT
10050203,C0920016,"Adnexa uteri cyst",PT
10050268,C0920025,"Congenital labia pudendi adhesions",LLT
10050268,C0920025,"Congenital labia pudendi adhesions",PT
10062489,C0920028,"Leukaemia recurrent",LLT
10062489,C0920028,"Leukaemia recurrent",PT
10050354,C0920030,"Necrosis of bronchioli",LLT
10050362,C0920032,"Anovulvar fistula",LLT
10050362,C0920032,"Anovulvar fistula",PT
10050373,C0920039,"Paresis anal sphincter",LLT
10050373,C0920039,"Paresis anal sphincter",PT
10050404,C0920049,"Retroperitoneal infection",PT
10050404,C0920049,"Retroperitoneal infection",LLT
10050455,C0920064,"Refractoriness to platelet transfusion",LLT
10050455,C0920064,"Refractoriness to platelet transfusion",PT
10050500,C0920071,"Infected naevus",LLT
10050500,C0920071,"Infected naevus",PT
10061226,C0920086,"Limb operation",LLT
10061226,C0920086,"Limb operation",PT
10061903,C0920087,"Pancreatic operation",LLT
10061903,C0920087,"Pancreatic operation",PT
10061188,C0920103,"Haematotoxicity",LLT
10061188,C0920103,"Haematotoxicity",PT
10061055,C0920104,"Complement factor",LLT
10061055,C0920104,"Complement factor",PT
10050746,C0920105,"Free thyroxine index normal",LLT
10050746,C0920105,"Free thyroxine index normal",PT
10050792,C0920111,"Urine bilirubin increased",LLT
10050792,C0920111,"Urine bilirubin increased",PT
10061980,C0920114,"Urinary sediment abnormal",LLT
10061980,C0920114,"Urinary sediment abnormal",PT
10050825,C0920124,"Polymorphonuclear chromatin clumping",LLT
10050825,C0920124,"Polymorphonuclear chromatin clumping",PT
10050857,C0920129,"Dental prosthesis user",LLT
10050857,C0920129,"Dental prosthesis user",PT
10050861,C0920130,"Limb prosthesis user",LLT
10050861,C0920130,"Limb prosthesis user",PT
10050865,C0920131,"Eye prosthesis user",LLT
10050865,C0920131,"Eye prosthesis user",PT
10050938,C0920143,"Antidepressant drug clearance decreased",LLT
10050938,C0920143,"Antidepressant drug clearance decreased",PT
10050941,C0920144,"Toxoplasma serology",PT
10050941,C0920144,"Toxoplasma serology",LLT
10050973,C0920149,"Bone densitometry",LLT
10050973,C0920149,"Bone densitometry",PT
10050981,C0920150,"Complement factor C3 decreased",LLT
10050981,C0920150,"Complement factor C3 decreased",PT
10050983,C0920151,"Complement factor C4 decreased",LLT
10050983,C0920151,"Complement factor C4 decreased",PT
10050985,C0920152,"Myelocyte count increased",LLT
10050985,C0920152,"Myelocyte count increased",PT
10061695,C0920156,"Biliary tract infection",LLT
10061695,C0920156,"Biliary tract infection",PT
10057847,C0920156,"Biliary sepsis",PT
10057847,C0920156,"Biliary sepsis",LLT
10061987,C0920162,"Genitourinary operation",LLT
10061987,C0920162,"Genitourinary operation",PT
10062169,C0920165,"Vascular access complication",LLT
10062169,C0920165,"Vascular access complication",PT
10051099,C0920166,"Catheter site haemorrhage",LLT
10051099,C0920166,"Catheter site haemorrhage",PT
10051116,C0920171,"Foreign body sensation in eyes",LLT
10051116,C0920171,"Foreign body sensation in eyes",PT
10051121,C0920173,"CD4/CD8 ratio increased",LLT
10051121,C0920173,"CD4/CD8 ratio increased",PT
10051138,C0920174,"Foetal heart rate increased",LLT
10051138,C0920174,"Foetal heart rate increased",PT
10051190,C0920182,"Pneumonia Pseudomonas aeruginosa",LLT
10051199,C0920186,"Hepatic artery stenosis",PT
10051199,C0920186,"Hepatic artery stenosis",LLT
10062346,C0920187,"Congenital neuropathy",LLT
10062346,C0920187,"Congenital neuropathy",PT
10051203,C0920188,"Spinal muscular atrophy congenital",LLT
10051209,C0920189,"Swollen tear duct",LLT
10051209,C0920189,"Swollen tear duct",PT
10051246,C0920193,"Photodermatosis",LLT
10051246,C0920193,"Photodermatosis",PT
10051248,C0920194,"Circumcised",LLT
10051248,C0920194,"Circumcised",PT
10049995,C0920205,"Neonatal hepatomegaly",LLT
10049995,C0920205,"Neonatal hepatomegaly",PT
10049999,C0920206,"Intoxication by breast feeding",LLT
10049999,C0920206,"Intoxication by breast feeding",PT
10050241,C0920208,"Stress echocardiogram",LLT
10050241,C0920208,"Stress echocardiogram",PT
10050393,C0920209,"Hypercapnic encephalopathy",LLT
10050397,C0920210,"Troponin I",LLT
10050397,C0920210,"Troponin I",PT
10050425,C0920211,"Paternal drugs affecting foetus",LLT
10050425,C0920211,"Paternal drugs affecting foetus",PT
10062185,C0920213,"Vitamin A increased",LLT
10062185,C0920213,"Vitamin A increased",PT
10050760,C0920239,"Blood urea nitrogen/creatinine ratio increased",LLT
10050760,C0920239,"Blood urea nitrogen/creatinine ratio increased",PT
10051262,C0920249,"Sclerodactylia",LLT
10051262,C0920249,"Sclerodactylia",PT
10051256,C0920250,"Meningoencephalitis bacterial",LLT
10051256,C0920250,"Meningoencephalitis bacterial",PT
10050795,C0920257,"Urine leukocyte esterase positive",LLT
10050795,C0920257,"Urine leukocyte esterase positive",PT
10050206,C0920262,"Macrophage activation",LLT
10050206,C0920262,"Macrophage activation",PT
10050325,C0920263,"Wound drainage",LLT
10050325,C0920263,"Wound drainage",PT
10084286,C0920267,"Platelet aggregation test",LLT
10084286,C0920267,"Platelet aggregation test",PT
10016187,C0920280,"Fallopian tube cancer stage IV",LLT
10016187,C0920280,"Fallopian tube cancer stage IV",PT
10016182,C0920280,"Fallopian tube cancer metastatic",LLT
10016182,C0920280,"Fallopian tube cancer metastatic",PT
10041052,C0920289,"Sluggishness",PT
10041052,C0920289,"Sluggishness",LLT
10050300,C0920298,"Weight control",PT
10050300,C0920298,"Weight control",LLT
10041127,C0920305,"Small intestine leiomyosarcoma",LLT
10041127,C0920305,"Small intestine leiomyosarcoma",PT
10049046,C0920350,"Autoimmune thyroiditis",PT
10049046,C0920350,"Autoimmune thyroiditis",LLT
10057208,C0920367,"Optical coherence tomography",PT
10057208,C0920367,"Optical coherence tomography",LLT
10074431,C0920424,"Cancer surgery",LLT
10074431,C0920424,"Cancer surgery",PT
10058736,C0920548,"HIV antibody positive",LLT
10058736,C0920548,"HIV antibody positive",PT
10058737,C0920549,"HIV antigen positive",LLT
10058737,C0920549,"HIV antigen positive",PT
10056328,C0920569,"Hepatic ischaemia",LLT
10056328,C0920569,"Hepatic ischaemia",PT
10063897,C0920646,"Renal ischaemia",LLT
10063897,C0920646,"Renal ischaemia",PT
10078980,C0920715,"Myocardial hypoxia",LLT
10078980,C0920715,"Myocardial hypoxia",PT
10061171,C0936186,"Gastrointestinal disorder postoperative",LLT
10047617,C0936215,"Vitamin B6 deficiency",PT
10047617,C0936215,"Vitamin B6 deficiency",LLT
10036909,C0936223,"Prostate cancer metastatic",LLT
10036909,C0936223,"Prostate cancer metastatic",PT
10000159,C0936227,"Abnormal loss of weight",LLT
10000159,C0936227,"Abnormal loss of weight",PT
10056605,C0936232,"Aspiration biopsy",LLT
10008725,C0936248,"Chondroma",PT
10008725,C0936248,"Chondroma",LLT
10014197,C0936250,"Eczema herpeticum",LLT
10014197,C0936250,"Eczema herpeticum",PT
10058453,C0940040,"Oesophageal anastomosis",LLT
10058453,C0940040,"Oesophageal anastomosis",PT
10074437,C0940282,"Gastrointestinal polyp haemorrhage",LLT
10074437,C0940282,"Gastrointestinal polyp haemorrhage",PT
10065703,C0940747,"Pancreatic duct stenosis",LLT
10065703,C0940747,"Pancreatic duct stenosis",PT
10082978,C0940937,"Precancerous lesion",LLT
10069810,C0940988,"Pancreatic stent removal",LLT
10069810,C0940988,"Pancreatic stent removal",PT
10062053,C0947647,"Manipulation",LLT
10062053,C0947647,"Manipulation",PT
10050504,C0947700,"Leukopenia neonatal",LLT
10050504,C0947700,"Leukopenia neonatal",PT
10060998,C0947786,"Benign male reproductive tract neoplasm",LLT
10060998,C0947786,"Benign male reproductive tract neoplasm",PT
10062118,C0947939,"Streptobacillus infection",LLT
10062118,C0947939,"Streptobacillus infection",PT
10018870,C0947999,"Blood urine present",LLT
10018870,C0947999,"Blood urine present",PT
10011512,C0948002,"Crystal urine present",LLT
10011512,C0948002,"Crystal urine present",PT
